word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
once,0,0.0011700012,0,0.0029139871,0,0.00088427103,0,0,0,0.0024172105,0.0033372886,0,0,0
immediately,0.00097146327,0,0,0,0.00075239827,0.00062635865,0,0,0,0.00080573685,0,0,0,0
delay,0.00080955272,0,0,0,0,0.00047898014,0,0,0.00044444444,0,0,0,0,0
waste,0,0,0,0,0,0.0008474264,0,0.0011983223,0,0.00040286842,0,0,0.0023447444,0
plainly,0.00048573163,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
grossly,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
erred,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
way,0.0032382109,0.0071955072,0,0,0,0.00081058178,0,0.003594967,0.00022222222,0.0020143421,0,0.0012265834,0.0026797079,0.0034222446
stunted,0,0,0,0,0,0.000073689252,0,0,0,0,0,0,0,0
hindered,0,0,0,0,0,0.000073689252,0.000097026149,0,0,0,0,0,0,0
merchant,0,0,0,0,0,0,0,0,0,0.0037869632,0,0,0,0
marine,0,0,0,0,0,0,0,0,0,0.0042704053,0,0,0,0
ships,0,0,0,0,0,0,0,0,0,0.0057207316,0,0,0,0
got,0,0.0023400023,0,0,0,0,0,0,0,0,0,0,0,0
after,0.0010524185,0.0022815023,0,0.0032154341,0.0026960938,0.0007000479,0.0014553922,0,0,0,0.0015574014,0,0,0
debated,0,0,0,0,0,0,0,0,0,0.00032229474,0,0,0,0
end,0,0.0015210015,0,0.00085409968,0.0035111919,0,0.0018920099,0,0,0,0.00489469,0.0016168599,0.0016078247,0.00085556115
conclusion,0.00085003036,0,0.0010919266,0,0,0,0,0,0,0,0,0,0,0
policy,0.0038048978,0,0,0,0,0.0044950444,0,0,0,0,0,0.012544603,0.0042875327,0
pursue,0,0,0.00040947246,0,0,0,0,0,0,0,0.00088994364,0.0011150758,0.00080391237,0
ores,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
forests,0,0,0,0,0,0,0,0,0,0,0,0,0.0020097809,0
water,0,0,0,0,0,0.0018790759,0,0,0,0,0,0,0.0056943793,0
powers,0.0014571949,0,0,0,0,0.0010316495,0,0,0,0.00048344211,0,0.0015053524,0,0
national,0.007124064,0,0,0,0.0092168788,0.0032423271,0.0027167322,0.0035450369,0.0024444444,0.0050761421,0,0,0.014202452,0.0029189733
domain,0.00016191054,0,0,0,0,0.00040529089,0,0,0,0,0,0,0,0
rich,0,0,0,0,0,0,0.00033959152,0,0,0,0,0.00039027654,0,0.0013588324
west,0,0,0.0037534976,0,0,0,0,0,0,0,0,0,0,0
acted,0,0,0,0,0,0.00058951402,0,0.00049930098,0,0,0,0,0,0
locked,0.000080955272,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
key,0,0.00046800047,0.00095543575,0,0,0,0,0,0,0,0,0.00089206066,0.0017418101,0
turned,0,0,0.00047771787,0.00070337621,0,0,0,0.00049930098,0,0,0,0,0.00060293428,0
door,0,0.00064350064,0,0.00045217042,0,0,0,0,0,0,0,0,0,0.00015098138
shut,0,0.00058500059,0,0,0,0,0,0,0,0,0.00037080985,0,0,0
fast,0,0.000058500059,0,0,0,0,0,0,0,0.001289179,0,0,0,0.00055359839
thousands,0,0,0,0,0.00012539971,0,0,0,0.0022222222,0.0019337684,0.0017057253,0,0,0
vigorous,0,0,0,0,0,0,0.00053364382,0,0.00066666667,0,0,0.00050178412,0.00080391237,0.00030196276
full,0.0010928962,0,0,0,0,0.0018422313,0.003929559,0,0,0.0020143421,0.00007416197,0.0025089206,0,0.0045797685
initiative,0,0,0,0,0,0,0.00082472226,0,0.0019259259,0,0,0.0015611062,0.0030816641,0
knock,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0.000050327126
clamorously,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
admittance,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
power,0.0027120016,0,0.0031392889,0,0,0.0023580561,0.0059185951,0,0,0,0.0030406408,0,0.0080391237,0.0038751887
navigable,0,0,0,0,0,0,0,0,0,0,0,0.00016726137,0,0
streams,0,0,0,0,0,0,0,0,0,0.00056401579,0,0,0,0
outside,0.00048573163,0,0.0010919266,0,0.00037619913,0,0,0,0,0,0,0.00083630687,0,0
even,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eastern,0,0,0.0020473623,0,0,0,0,0,0,0,0,0,0,0
where,0,0.0046215046,0,0.0033661576,0,0.0016948528,0,0,0.00044444444,0.0039481105,0,0,0.001339854,0.003975843
planned,0,0,0,0,0.0010658975,0.00044213551,0,0,0,0,0,0,0,0
generations,0,0,0,0.0015574759,0,0,0,0,0,0,0,0,0.00060293428,0.00065425264
used,0,0,0,0,0.00081509813,0.00058951402,0,0,0.0012592593,0.0023366369,0.0020023732,0,0.000066992698,0
might,0.0033191662,0,0,0.0016579582,0,0,0,0,0,0,0.00059329576,0,0.00040195619,0
because,0,0,0,0,0,0,0,0,0,0,0,0,0,0
won't,0,0.0017550018,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
laws,0.00093098563,0,0,0.00020096463,0,0.0030212593,0.0014553922,0,0.0065925926,0,0,0,0,0
intelligently,0,0,0,0,0,0.00018422313,0,0,0,0,0,0,0,0
balance,0,0,0,0,0.0038246912,0,0.0014553922,0.0016476932,0,0,0.00059329576,0,0.0010718832,0
encouragement,0,0,0,0,0,0.00088427103,0,0,0,0,0,0,0,0.0010568697
against,0.0012143291,0,0.0073705043,0,0,0,0.0020375491,0,0.0045185185,0,0.015129042,0,0,0
restraint,0,0,0.00013649082,0,0,0,0,0.00084881166,0,0,0.00007416197,0.0006132917,0,0
withhold,0,0,0,0,0,0.00025791238,0,0,0,0,0,0,0,0
come,0.0020643594,0.0011700012,0,0.0068327974,0,0,0,0.0016976233,0,0,0.0020023732,0,0,0.0038751887
ask,0,0.0043290043,0,0.0022608521,0,0,0,0.0018973437,0.0071111111,0,0,0.00083630687,0,0
remedy,0.00097146327,0,0,0,0,0,0.00029107845,0,0,0,0,0.000055753791,0,0
correct,0.00056668691,0,0,0,0,0.00036844626,0,0,0,0,0,0,0,0
mistakes,0,0.00040950041,0,0.00045217042,0,0,0,0.000049930098,0,0,0.00037080985,0,0,0
omissions,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
short,0.00012143291,0.000058500059,0,0,0,0,0.0015039053,0,0,0.0020143421,0.0014832394,0,0,0
would,0,0,0,0,0,0,0,0,0,0,0,0,0,0
certainly,0.00064764218,0,0,0,0,0,0,0,0,0,0.00081578167,0,0,0
seem,0.0011738514,0,0,0.00070337621,0,0,0,0,0,0,0,0,0.000066992698,0
could,0.0034810767,0,0,0.0034163987,0,0,0.0015524184,0.0015977631,0,0.0011280316,0.0071195491,0,0.00080391237,0
reasonably,0.00028334345,0,0,0,0,0,0.00014553922,0,0,0,0,0,0,0
expected,0,0,0,0,0.0030095931,0,0.00067918304,0,0,0.0012086053,0,0,0,0
extraordinary,0,0,0,0.00055265273,0.00068969841,0,0.00029107845,0,0,0,0,0,0,0
so,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efforts,0,0,0.0043677063,0,0,0,0,0.00069902137,0.005037037,0,0,0.0063001784,0.001540832,0
fortunately,0,0,0,0,0,0,0.00029107845,0,0.000074074074,0,0,0,0,0.00035228988
two,0,0.0019305019,0.0030027981,0.0046221865,0.0020690952,0.0014369404,0,0.0022967845,0,0.0047538474,0,0.0022301517,0,0
measures,0.000080955272,0,0,0,0,0.0035002395,0.0021830883,0.0012482524,0,0,0,0.0006132917,0.0020097809,0
finely,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
conceived,0.00048573163,0,0,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unlock,0,0,0,0,0,0.000073689252,0,0,0,0,0,0,0,0
proper,0.0017405384,0,0,0,0,0.001179028,0,0,0,0,0,0,0,0
safeguards,0,0,0,0,0,0.00025791238,0,0,0,0,0,0,0.0010718832,0
other,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encourage,0,0.00076050076,0,0,0,0.0010684942,0,0.001547833,0.00066666667,0,0,0.0020628903,0.0019427882,0
waters,0,0,0,0,0,0,0,0,0,0.0018531947,0,0,0,0
generation,0,0.00064350064,0,0.0034163987,0,0,0,0,0,0,0,0,0.0021437663,0
house,0,0,0,0.0028135048,0.00012539971,0.0016580082,0,0,0.0055555556,0,0,0,0,0
immediate,0.0018619713,0,0,0,0,0.0016580082,0.0013583661,0,0,0.0015309,0,0,0,0
consideration,0.0015381502,0,0,0,0,0.0035739287,0,0,0,0,0,0,0,0
senate,0.0018619713,0,0.0019108715,0,0,0,0,0,0.0039259259,0,0,0,0,0
deepest,0,0,0.00040947246,0,0,0,0,0,0.000074074074,0,0,0,0,0.00040261701
earnestness,0.00020238818,0,0,0,0,0,0,0,0,0,0,0,0,0
urge,0.00068811981,0,0,0,0,0.0028001916,0,0,0.0032592593,0,0,0,0.00073691968,0
prompt,0,0,0,0,0,0.0013264065,0,0,0,0,0,0,0,0
passage,0,0,0,0,0,0.0011053388,0,0,0.0011851852,0,0,0,0,0
both,0.0033191662,0,0.0017743807,0.0021101286,0.00081509813,0.0016580082,0,0.0019472738,0,0,0,0.0052966102,0.0018088028,0
turn,0.00076907509,0.0016380016,0,0,0,0,0.00033959152,0,0,0,0.0014090774,0,0,0.0014594867
backs,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0.000066992698,0
hesitation,0.00020238818,0,0,0,0,0,0,0,0,0,0,0,0,0
makeshift,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
formulate,0,0,0,0,0,0.00036844626,0,0,0,0,0,0,0,0
genuine,0,0.00011700012,0,0,0,0,0,0,0,0,0,0.00050178412,0,0.00080523402
conservation,0,0,0,0,0,0.00011053388,0,0,0,0,0,0,0.0066322771,0
sense,0.00012143291,0,0,0.0020096463,0,0.00077373715,0,0,0,0,0,0,0,0.0027679919
those,0,0,0,0,0,0,0,0,0,0,0,0,0,0
words,0,0,0,0.0034163987,0,0,0,0,0,0,0.00022248591,0,0,0.00035228988
owe,0.00032382109,0.00058500059,0,0.00030144695,0,0,0.000048513074,0,0,0,0.00014832394,0,0,0
measure,0,0.00035100035,0,0,0.0015047965,0.0010684942,0,0,0,0,0,0,0,0.0021640664
western,0,0,0.0037534976,0,0,0,0,0,0,0,0,0.00083630687,0,0
free,0,0,0.0060738415,0,0,0,0,0,0,0,0.0061554435,0.0087533452,0,0.0097131354
systematic,0,0,0,0,0,0.00044213551,0,0,0,0,0.00007416197,0,0,0
seems,0.0023072253,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
me,0,0,0,0,0,0,0,0,0,0,0,0,0,0
little,0.0014571949,0.001989002,0,0.0012560289,0.00062699856,0,0,0,0,0,0,0,0,0.000050327126
nation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clearly,0.0014167173,0,0.0006824541,0,0,0,0.0010187746,0,0.00059259259,0,0,0,0,0
fulfillment,0.000080955272,0,0,0,0,0,0.000048513074,0,0,0,0,0.00072479929,0,0
repeated,0.00028334345,0,0,0,0,0,0,0.00029958059,0,0,0,0,0,0
promises,0.00064764218,0,0,0,0,0,0,0,0,0,0,0,0,0.00070457977
well,0.0037239425,0.0017550018,0,0.0034666399,0.002194495,0.00099480491,0.0012128269,0,0.0015555556,0.00080573685,0.0020765352,0.0012823372,0.0018088028,0.001610468
name,0.00056668691,0,0,0.00040192926,0,0,0,0,0,0,0,0,0,0
disposal,0,0,0,0,0.0005642987,0.00051582477,0,0,0,0,0,0,0.00026797079,0
industries,0.00056668691,0.00035100035,0,0,0,0,0.0048027944,0,0,0,0,0,0,0
economical,0,0,0,0,0,0.00047898014,0,0,0,0.00064458948,0,0,0,0
profitable,0,0,0,0,0,0.00018422313,0,0,0,0.0014503263,0,0,0,0
rights,0,0,0,0,0,0.00073689252,0,0,0.0061481481,0,0,0.0038470116,0,0.0060895823
being,0,0,0.001501399,0.001607717,0.0020690952,0.0023212115,0.00058215689,0.00059916117,0,0.0069293369,0,0,0,0.0020634122
adequately,0.00052620927,0,0,0,0,0,0,0.000099860196,0,0.00016114737,0,0,0,0
guarded,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
monopoly,0.00020238818,0,0,0,0,0,0.00072769611,0,0,0,0,0,0,0
prevented,0.00032382109,0,0,0,0,0,0.00014553922,0,0.00081481481,0,0,0,0,0
begun,0,0,0.00075069952,0.000050241158,0,0,0,0.00099860196,0.00096296296,0.0013697526,0.00081578167,0.0006690455,0.0001339854,0
completed,0,0,0,0,0.00037619913,0.0014000958,0,0,0,0.0016114737,0,0,0,0
indeed,0.0012952844,0,0,0,0,0,0.0001940523,0,0,0,0.00051913379,0,0,0.00080523402
mar,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0
seriously,0.000445254,0,0.00040947246,0,0,0,0.00048513074,0,0,0,0,0,0.00020097809,0
hope,0.0019429265,0.0044460044,0.0024568348,0.0036173633,0,0.00047898014,0,0.00069902137,0.0016296296,0,0.0020023732,0.0022301517,0,0.0022647207
confidently,0.00020238818,0,0,0,0.00012539971,0,0,0,0,0,0,0.00039027654,0,0
believe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
another,0.0014976725,0.0016965017,0.001160172,0.001909164,0,0,0.001309853,0,0.0017777778,0,0.0038564224,0.00022301517,0,0
piece,0,0,0,0,0,0.00011053388,0,0,0.00044444444,0,0,0,0,0
awaits,0.00028334345,0,0,0,0,0,0,0,0,0,0,0,0,0
receive,0.00028334345,0,0,0,0,0.00058951402,0,0.0019972039,0,0,0,0,0,0
sanction,0.00036429872,0,0,0,0,0.000073689252,0,0,0,0,0,0,0,0
mean,0.0013762396,0,0,0,0,0.000036844626,0,0.002047134,0,0,0,0,0,0.001610468
bill,0,0.0021060021,0,0,0.0005642987,0.0021738329,0,0.0023966447,0.0017037037,0,0,0,0,0
gives,0,0.00023400023,0,0,0,0,0,0,0.00044444444,0,0.0011865915,0.00055753791,0,0.00045294414
larger,0.00020238818,0,0,0,0.0015674964,0,0.0021345753,0,0,0,0,0,0,0.00025163563
self-government,0,0,0.0006824541,0,0,0.00018422313,0,0,0,0,0,0,0,0.0010065425
philippines,0.00012143291,0,0.0014331536,0,0,0,0,0,0,0,0,0,0,0
how,0.0013762396,0.0048555049,0,0.0041197749,0,0,0.000048513074,0,0,0.00064458948,0,0,0.0001339854,0
better,0.0015786278,0.0038610039,0,0.0027130225,0,0.0010316495,0.001309853,0,0.006,0,0,0,0.002210759,0.0032712632
questioning,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
perplexed,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
show,0,0.00052650053,0,0.0010550643,0.001316697,0,0,0,0,0,0.0016315633,0,0,0
liberty,0,0,0,0,0,0,0,0,0,0,0.0017057253,0,0,0.0050830398
source,0,0,0,0,0,0.000073689252,0.00014553922,0.00029958059,0,0,0,0.00083630687,0,0.001207851
expression,0.00032382109,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0.00045294414
life,0.0014167173,0.0023985024,0,0,0,0.00022106776,0,0,0.0071851852,0,0,0,0,0.011826875
demonstrate,0.00028334345,0,0.00061420869,0,0,0,0,0,0,0,0,0.00072479929,0.000066992698,0
self-possession,0.00016191054,0,0,0,0,0,0,0,0,0,0,0,0,0
steadfastness,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0.00010065425
courses,0,0.00023400023,0,0,0,0.00018422313,0,0,0,0,0,0,0,0
justice,0.0021857923,0,0,0,0,0.0011053388,0,0,0,0,0.0014090774,0,0,0.0043281329
disinterestedness,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
thus,0.00076907509,0,0.00095543575,0,0.0012539971,0,0.0015039053,0,0,0,0,0,0,0.00050327126
going,0,0.0043290043,0,0.0011053055,0.00043889899,0,0,0,0,0.0013697526,0,0.00050178412,0,0
calmly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
forward,0,0,0,0.0031651929,0,0.0014000958,0,0,0,0,0,0.0022301517,0.0021437663,0.0015601409
fulfill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022143936
dependent,0.00056668691,0,0,0,0.00012539971,0,0,0,0,0,0,0,0.0018088028,0
anxiously,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
see,0.0011333738,0.0028080028,0,0.004471463,0,0,0,0.00059916117,0,0,0.0017057253,0.0013938448,0,0.00025163563
liberality,0,0,0,0,0.00012539971,0,0,0,0,0,0,0,0,0
unselfishness,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030196276
courage,0,0,0,0.0040695338,0,0,0,0,0,0,0.0007416197,0,0,0.00035228988
faith,0,0,0,0.0026125402,0,0,0,0,0,0,0,0,0,0.0056869653
boasted,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
professed,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
let,0,0.0087165087,0,0.010249196,0,0,0,0,0,0,0.002447345,0,0,0
await,0,0,0,0,0,0.00025791238,0,0,0,0,0.00051913379,0,0,0
nobly,0,0,0,0.00010048232,0,0,0,0,0,0,0,0,0,0
crown,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
labor,0.006233556,0,0,0,0,0,0.0069373696,0,0,0,0,0,0,0
think,0.0013762396,0.0028665029,0,0.0017584405,0,0,0,0,0.0011851852,0,0.0020023732,0,0,0
agree,0.0011333738,0.0016380016,0,0,0,0,0,0,0,0,0,0,0,0
toll,0,0,0,0,0.00025079942,0,0,0,0,0,0.00014832394,0,0,0
carry,0.00048573163,0,0,0.0011555466,0,0.0007000479,0,0,0.0013333333,0.0023366369,0,0,0,0.00050327126
goods,0,0,0,0,0,0,0.0037840198,0,0,0.0014503263,0,0,0,0
spoken,0.00052620927,0,0.00013649082,0.0003516881,0,0,0,0,0,0,0,0,0,0
build,0,0.0018135018,0,0.00070337621,0,0,0,0,0.00096296296,0.0012086053,0,0.0027876896,0.0032826422,0.0021137393
certain,0.0018214936,0,0,0,0.001755596,0.0025791238,0.00087323534,0,0,0,0.0015574014,0,0,0.00035228988
transportation,0,0,0,0,0,0.0021001437,0,0,0,0.0068487632,0,0,0.00093789777,0
useful,0,0,0.00034122705,0,0,0.00040529089,0,0,0.00051851852,0.0015309,0,0,0,0
depends,0,0,0,0,0,0,0.00053364382,0,0,0,0,0.0012823372,0,0.0014594867
wait,0.000445254,0,0,0,0,0,0,0,0,0,0.0014090774,0,0,0
develop,0.00024286582,0,0,0,0,0.00099480491,0,0,0,0,0,0.0012823372,0.0054264085,0
many,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discouraged,0,0.00017550018,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
destroyed,0,0,0,0,0,0,0,0,0,0,0.0013349155,0,0,0
retrace,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
steps,0,0,0,0,0,0.0010316495,0.00067918304,0,0.0015555556,0,0,0.0022301517,0.00066992698,0
almost,0.00085003036,0,0,0.0014067524,0.0032603925,0,0,0.0019972039,0,0,0,0.00011150758,0,0
deliberately,0,0,0,0,0,0,0,0,0,0,0.00044497182,0,0,0
withdrawn,0,0,0,0,0,0,0,0,0,0.00040286842,0,0,0,0
flag,0,0,0,0,0,0,0,0,0,0.001289179,0,0,0,0
except,0.0014976725,0,0,0,0.00094049784,0,0,0,0,0,0,0,0,0
ship,0,0,0,0,0,0,0.000048513074,0,0,0.0018531947,0,0,0,0
bidden,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
wandering,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
yacht,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
displays,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
take,0.0029953451,0.0035100035,0.0032075343,0.00025120579,0,0.0011053388,0,0.0024465748,0.0014814815,0,0.002521507,0,0.00080391237,0.0019627579
involve,0,0,0,0,0.00037619913,0.00055266939,0,0,0,0,0,0.00027876896,0,0
detailed,0,0,0,0,0,0.0015843189,0,0,0,0,0,0,0,0
items,0,0,0,0,0.0016301963,0.00092111566,0,0,0,0,0,0,0,0
ought,0.0045739729,0.0013455013,0,0,0,0,0,0,0,0.00072516316,0,0,0,0
handle,0,0,0,0,0.00012539971,0,0,0,0,0.00080573685,0,0,0,0
disappear,0,0,0,0,0,0,0,0.00014979029,0,0,0.00037080985,0,0,0
channels,0,0,0,0,0,0,0.00014553922,0,0,0.00048344211,0,0.00027876896,0,0
case,0.0014571949,0.00023400023,0,0,0,0.00077373715,0,0,0,0,0,0,0,0
unlike,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
confronted,0,0,0,0,0,0,0.00072769611,0,0,0,0,0,0,0
opened,0,0.00017550018,0.00047771787,0.00045217042,0,0,0,0,0,0.00040286842,0,0,0,0
settlement,0.0015381502,0,0.0023885894,0,0,0,0,0,0,0,0,0,0,0
industry,0,0,0,0,0,0.0016948528,0.0066462912,0,0,0.0033035211,0,0,0,0
railway,0,0,0,0,0,0,0,0,0,0.0018531947,0,0,0,0.00010065425
extended,0.00052620927,0,0,0,0.0005642987,0.00073689252,0,0.00094867186,0,0,0,0,0,0
beforehand,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
lag,0,0,0,0,0,0,0.000048513074,0,0,0.00024172105,0,0,0,0
intolerably,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
interminably,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
lavishly,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
subsidized,0,0,0,0,0,0,0,0,0,0.00024172105,0,0,0,0
building,0,0,0,0.0013062701,0,0.0014000958,0,0,0,0.0045927,0,0.0010035682,0,0.0014091595
transcontinental,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
railroads,0.00048573163,0,0,0,0,0,0,0,0,0.0025783579,0,0,0,0
back,0,0.0045045045,0.00081894493,0.0042704984,0,0,0,0.00089874176,0,0,0.0016315633,0,0,0
regret,0.00016191054,0,0.00027298164,0,0,0,0,0,0,0,0,0.000055753791,0,0
subsidies,0,0,0,0,0,0,0.00072769611,0.00049930098,0,0,0,0,0,0
led,0,0.00046800047,0.0006824541,0.0010550643,0,0,0,0.00019972039,0,0,0,0,0,0
scandals,0,0,0,0,0,0,0.000097026149,0.000049930098,0,0,0,0,0,0
ashamed,0.00016191054,0,0,0,0,0,0,0,0,0,0,0,0,0
know,0.001335762,0.014917515,0,0.0034666399,0,0,0,0,0,0,0.0059329576,0,0,0.0020634122
built,0,0,0,0.0011053055,0,0,0.00058215689,0,0,0.0014503263,0,0,0,0
over,0.0014571949,0,0.0023885894,0.004471463,0.0095303781,0,0.0018920099,0.0060914719,0,0.0030618,0.0027439929,0,0.001540832,0
again,0,0.0026910027,0.0013649082,0.0037178457,0,0.0012158727,0,0.001547833,0,0.0011280316,0.0044497182,0,0,0
course,0.0031572556,0,0,0.00085409968,0,0,0,0,0,0,0,0.0018956289,0,0.0022647207
therefore,0.0023477029,0,0,0,0.0005642987,0.0012895619,0.0012613399,0.00094867186,0,0,0,0,0.0016078247,0
propose,0.00072859745,0.00058500059,0,0,0,0.00066320327,0,0.003045736,0.0044444444,0,0,0,0.0021437663,0
providing,0,0,0,0,0,0.0018053867,0.000097026149,0,0.002,0,0,0.00072479929,0.0014068467,0
precede,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
tardily,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
neighbor,0,0,0,0.00055265273,0,0,0,0,0,0,0,0,0,0.00035228988
reversal,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
natural,0,0,0,0,0,0,0.0018920099,0,0,0,0,0,0.0049574596,0
order,0.0047358834,0,0,0,0,0.002763347,0,0,0,0.0017726211,0,0,0,0.0016607952
routes,0,0,0,0,0,0,0,0,0,0.00080573685,0,0,0,0
actually,0,0.00099450099,0,0,0,0,0.00087323534,0.00014979029,0,0,0,0,0,0
opened-by,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
regular,0,0,0,0,0.00031349928,0,0,0,0,0.0016920474,0,0,0,0
sailings,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
moderate,0,0,0,0,0,0.00062635865,0.00053364382,0,0,0,0,0,0,0
charges-before,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
merchandise,0.00016191054,0,0,0,0,0,0,0,0,0,0,0,0,0
flow,0,0,0.0010236812,0,0,0,0.00072769611,0,0,0,0,0.0006132917,0,0
freely,0,0,0,0.00020096463,0,0,0,0,0,0,0,0.00055753791,0,0.00030196276
profitably,0.000080955272,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
through,0.0013762396,0,0.0036852522,0.0019594051,0.0029468932,0.0041634428,0.004560229,0,0.0046666667,0,0,0.0019513827,0.0023447444,0.0030196276
hence,0,0,0,0,0,0,0,0,0,0.00056401579,0,0,0,0
pending,0.00060716454,0,0,0,0,0.0014369404,0,0,0,0,0,0,0,0.000050327126
shipping,0,0,0,0,0,0,0,0,0,0.0033840948,0,0,0,0
discussed,0.00076907509,0,0,0.00030144695,0,0,0,0,0,0,0,0,0,0
yet,0.00222627,0,0,0.0022608521,0.00062699856,0,0.0013583661,0.0013481126,0,0,0.0041530703,0,0,0.0017614494
my,0,0,0,0,0,0,0,0,0,0,0,0,0,0
judgment,0.0012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
imperatively,0.00024286582,0,0,0,0,0,0,0,0,0,0,0,0,0
wisely,0,0,0,0.00045217042,0,0.00058951402,0,0.00024965049,0,0,0,0,0.00060293428,0
postponed,0,0,0,0,0.00043889899,0,0,0,0,0.00024172105,0,0,0,0
government,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open,0,0.0013455013,0,0.00030144695,0,0,0,0,0,0,0,0.0031779661,0.0016078247,0.0011071968
gates,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045294414
wide,0.000445254,0,0,0.00045217042,0,0,0,0,0,0.000080573685,0,0.00050178412,0,0
altogether,0.00052620927,0,0,0,0,0,0,0,0,0,0,0,0,0
reasonable,0.0012548067,0.000058500059,0,0,0,0,0.001940523,0.000049930098,0,0,0,0,0,0
private,0,0,0,0,0,0.0049371799,0.0042691505,0.0026962253,0.0024444444,0.0024172105,0,0,0,0
capital,0.0021857923,0.000058500059,0,0,0.0016301963,0.00058951402,0.0028137583,0.0011483923,0,0.00072516316,0,0,0,0
question,0.0031977333,0,0,0.00040192926,0,0,0,0,0,0,0,0,0,0.00065425264
monopolizing,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
field,0,0,0,0,0,0.0017316974,0,0,0.00014814815,0.0026589316,0.00066745773,0.0024531668,0,0
rates,0.000080955272,0,0,0,0.00432629,0,0.0018434968,0.0041941282,0,0,0,0,0,0
promptly,0.00052620927,0,0,0,0,0.0016211636,0,0,0,0,0,0,0,0
provided,0.0010524185,0,0,0,0.0016301963,0.0018790759,0,0,0.00088888889,0,0,0.00078055308,0,0
carriage,0,0,0,0,0,0,0,0,0,0.00024172105,0,0,0,0
first,0,0,0,0,0,0,0,0,0,0,0,0,0,0
then,0,0.00087750088,0,0.0046221865,0.0015674964,0,0,0,0,0,0.0022990211,0,0.00073691968,0
